wikidata	wikidatalink	source_page	instance_of	part_of	subclass_of	eu	eu_wikipedia	es	es_wikipedia	en	en_wikipedia	fr	fr_wikipedia	it	it_wikipedia	de	de_wikipedia	pt	pt_wikipedia	ca	ca_wikipedia	cs	cs_wikipedia
Q137374	https://wikidata.org/wiki/Q137374	Katie_Ledecky		https://wikidata.org/wiki/Q5		Katie Ledecky	https://eu.wikipedia.org/wiki/Katie Ledecky	Katie Ledecky	https://es.wikipedia.org/wiki/Katie Ledecky	Katie Ledecky	https://en.wikipedia.org/wiki/Katie Ledecky	Katie Ledecky	https://fr.wikipedia.org/wiki/Katie Ledecky	Katie Ledecky	https://it.wikipedia.org/wiki/Katie Ledecky	Katie Ledecky	https://de.wikipedia.org/wiki/Katie Ledecky	Katie Ledecky	https://pt.wikipedia.org/wiki/Katie Ledecky	Katie Ledecky	https://ca.wikipedia.org/wiki/Katie Ledecky	Katie Ledecká	https://cs.wikipedia.org/wiki/Katie Ledecká	
Q2393575	https://wikidata.org/wiki/Q2393575	Tapering_(sports)								tapering	https://en.wikipedia.org/wiki/Tapering (sports)					Tapering	https://de.wikipedia.org/wiki/Tapering							
Q39562	https://wikidata.org/wiki/Q39562	Michael_Phelps		https://wikidata.org/wiki/Q5		Michael Phelps	https://eu.wikipedia.org/wiki/Michael Phelps	Michael Phelps	https://es.wikipedia.org/wiki/Michael Phelps	Michael Phelps	https://en.wikipedia.org/wiki/Michael Phelps	Michael Phelps	https://fr.wikipedia.org/wiki/Michael Phelps	Michael Phelps	https://it.wikipedia.org/wiki/Michael Phelps	Michael Phelps	https://de.wikipedia.org/wiki/Michael Phelps	Michael Phelps	https://pt.wikipedia.org/wiki/Michael Phelps	Michael Phelps	https://ca.wikipedia.org/wiki/Michael Phelps	Michael Phelps	https://cs.wikipedia.org/wiki/Michael Phelps	
Q159821	https://wikidata.org/wiki/Q159821	Summer_Olympic_Games		https://wikidata.org/wiki/Q18608583	https://wikidata.org/wiki/Q5389	Udako Olinpiar Jokoak	https://eu.wikipedia.org/wiki/Udako Olinpiar Jokoak	Juegos Olímpicos de Verano	https://es.wikipedia.org/wiki/Juegos Olímpicos de Verano	Summer Olympic Games	https://en.wikipedia.org/wiki/Summer Olympic Games	Jeux olympiques d’été	https://fr.wikipedia.org/wiki/Jeux olympiques d'été	Giochi olimpici estivi	https://it.wikipedia.org/wiki/Giochi olimpici estivi	Olympische Sommerspiele	https://de.wikipedia.org/wiki/Olympische Sommerspiele	Jogos Olímpicos de Verão		Jocs Olímpics d'Estiu	https://ca.wikipedia.org/wiki/Jocs Olímpics d'Estiu	Letní olympijské hry	https://cs.wikipedia.org/wiki/Letní olympijské hry	
Q748643	https://wikidata.org/wiki/Q748643	Swimming_at_the_Summer_Olympics		https://wikidata.org/wiki/Q159821, https://wikidata.org/wiki/Q18608583	https://wikidata.org/wiki/Q26132862			Natación en los Juegos Olímpicos	https://es.wikipedia.org/wiki/Natación en los Juegos Olímpicos	swimming at the Summer Olympics	https://en.wikipedia.org/wiki/Swimming at the Summer Olympics	natation aux Jeux olympiques	https://fr.wikipedia.org/wiki/Natation aux Jeux olympiques	Nuoto ai Giochi olimpici	https://it.wikipedia.org/wiki/Nuoto ai Giochi olimpici	Schwimmen bei den Olympischen Spielen	https://de.wikipedia.org/wiki/Schwimmsport bei den Olympischen Spielen	Natação nos Jogos Olímpicos	https://pt.wikipedia.org/wiki/Natação nos Jogos Olímpicos	natació als Jocs Olímpics	https://ca.wikipedia.org/wiki/Natació als Jocs Olímpics	Plavání na letních olympijských hrách	https://cs.wikipedia.org/wiki/Plavání na letních olympijských hrách	
Q40970	https://wikidata.org/wiki/Q40970	International_Olympic_Committee		https://wikidata.org/wiki/Q163740, https://wikidata.org/wiki/Q79913, https://wikidata.org/wiki/Q11422536		Nazioarteko Olinpiar Batzordea	https://eu.wikipedia.org/wiki/Nazioarteko Olinpiar Batzordea	Comité Olímpico Internacional	https://es.wikipedia.org/wiki/Comité Olímpico Internacional	International Olympic Committee	https://en.wikipedia.org/wiki/International Olympic Committee	Comité international olympique	https://fr.wikipedia.org/wiki/Comité international olympique	Comitato Olimpico Internazionale	https://it.wikipedia.org/wiki/Comitato Olimpico Internazionale	Internationales Olympisches Komitee	https://de.wikipedia.org/wiki/Internationales Olympisches Komitee	Comité Olímpico Internacional	https://pt.wikipedia.org/wiki/Comité Olímpico Internacional	Comitè Olímpic Internacional	https://ca.wikipedia.org/wiki/Comitè Olímpic Internacional	Mezinárodní olympijský výbor	https://cs.wikipedia.org/wiki/Mezinárodní olympijský výbor	
Q4008851	https://wikidata.org/wiki/Q4008851	Short_course			https://wikidata.org/wiki/Q1501			Piscina corta	https://es.wikipedia.org/wiki/Piscina corta	Short course	https://en.wikipedia.org/wiki/Short course			Vasca corta	https://it.wikipedia.org/wiki/Vasca corta			Piscina curta	https://pt.wikipedia.org/wiki/Piscina Curta (25m)					
Q1173739	https://wikidata.org/wiki/Q1173739	David_Berkoff		https://wikidata.org/wiki/Q5				David Berkoff	https://es.wikipedia.org/wiki/David Berkhoff	David Berkoff	https://en.wikipedia.org/wiki/David Berkoff	David Berkoff	https://fr.wikipedia.org/wiki/David Berkoff	David Berkoff	https://it.wikipedia.org/wiki/David Berkoff	David Berkoff	https://de.wikipedia.org/wiki/David Berkoff	David Berkoff	https://pt.wikipedia.org/wiki/David Berkoff	David Berkoff				
Q463399	https://wikidata.org/wiki/Q463399	Denis_Pankratov		https://wikidata.org/wiki/Q5				Denís Pankrátov	https://es.wikipedia.org/wiki/Denís Pankrátov	Denis Pankratov	https://en.wikipedia.org/wiki/Denis Pankratov	Denis Pankratov	https://fr.wikipedia.org/wiki/Denis Pankratov	Denis Pankratov	https://it.wikipedia.org/wiki/Denis Pankratov	Denis Wladimirowitsch Pankratow	https://de.wikipedia.org/wiki/Denis Wladimirowitsch Pankratow	Denis Pankratov	https://pt.wikipedia.org/wiki/Denis Pankratov			Denis Pankratov	https://cs.wikipedia.org/wiki/Denis Pankratov	
Q201517	https://wikidata.org/wiki/Q201517	Ryan_Lochte		https://wikidata.org/wiki/Q5		Ryan Lochte	https://eu.wikipedia.org/wiki/Ryan Lochte	Ryan Lochte	https://es.wikipedia.org/wiki/Ryan Lochte	Ryan Lochte	https://en.wikipedia.org/wiki/Ryan Lochte	Ryan Lochte	https://fr.wikipedia.org/wiki/Ryan Lochte	Ryan Lochte	https://it.wikipedia.org/wiki/Ryan Lochte	Ryan Lochte	https://de.wikipedia.org/wiki/Ryan Lochte	Ryan Lochte	https://pt.wikipedia.org/wiki/Ryan Lochte	Ryan Lochte	https://ca.wikipedia.org/wiki/Ryan Lochte	Ryan Lochte	https://cs.wikipedia.org/wiki/Ryan Lochte	
Q455883	https://wikidata.org/wiki/Q455883	Amaury_Leveaux		https://wikidata.org/wiki/Q5				Amaury Leveaux	https://es.wikipedia.org/wiki/Amaury Leveaux	Amaury Leveaux	https://en.wikipedia.org/wiki/Amaury Leveaux	Amaury Leveaux	https://fr.wikipedia.org/wiki/Amaury Leveaux	Amaury Leveaux	https://it.wikipedia.org/wiki/Amaury Leveaux	Amaury Leveaux	https://de.wikipedia.org/wiki/Amaury Leveaux	Amaury Leveaux	https://pt.wikipedia.org/wiki/Amaury Leveaux	Amaury Leveaux				
-1	https://wikidata.org/wiki/-1	Summer_Olympics																						
-1	https://wikidata.org/wiki/-1	FINA_World_Championships																						
-1	https://wikidata.org/wiki/-1	Long_course																						
-1	https://wikidata.org/wiki/-1	World_records																						
Q45256	https://wikidata.org/wiki/Q45256	Australasia		https://wikidata.org/wiki/Q55643, https://wikidata.org/wiki/Q82794		Australasia	https://eu.wikipedia.org/wiki/Australasia	Australasia	https://es.wikipedia.org/wiki/Australasia	Australasia	https://en.wikipedia.org/wiki/Australasia	Australasie	https://fr.wikipedia.org/wiki/Australasie	Australasia	https://it.wikipedia.org/wiki/Australasia	Australasien	https://de.wikipedia.org/wiki/Australasien	Australásia	https://pt.wikipedia.org/wiki/Australásia	Australàsia	https://ca.wikipedia.org/wiki/Australàsia	Australasie	https://cs.wikipedia.org/wiki/Australasie	
Q202648	https://wikidata.org/wiki/Q202648	Referee		https://wikidata.org/wiki/Q28640, https://wikidata.org/wiki/Q1751513	https://wikidata.org/wiki/Q1723340	arbitro		árbitro	https://es.wikipedia.org/wiki/Árbitro (deporte)	referee	https://en.wikipedia.org/wiki/Referee	arbitre sportif ou arbitre sportive	https://fr.wikipedia.org/wiki/Arbitre sportif	arbitro	https://it.wikipedia.org/wiki/Arbitro sportivo	Schiedsrichter	https://de.wikipedia.org/wiki/Schiedsrichter	árbitro	https://pt.wikipedia.org/wiki/Árbitro	àrbitre	https://ca.wikipedia.org/wiki/Àrbitre	rozhodčí	https://cs.wikipedia.org/wiki/Rozhodčí	
Q599151	https://wikidata.org/wiki/Q599151	Official		https://wikidata.org/wiki/Q4164871, https://wikidata.org/wiki/Q12737077, https://wikidata.org/wiki/Q108300140, https://wikidata.org/wiki/Q828721, https://wikidata.org/wiki/Q294414	https://wikidata.org/wiki/Q702269	goi-funtzionario		alto cargo	https://es.wikipedia.org/wiki/Alto cargo	official	https://en.wikipedia.org/wiki/Official	haut fonctionnaire	https://fr.wikipedia.org/wiki/Haute fonction publique	ufficiale	https://it.wikipedia.org/wiki/Ufficiale (funzionario)	leitender Beamter	https://de.wikipedia.org/wiki/Sachbearbeiter	administrador		alt càrrec	https://ca.wikipedia.org/wiki/Alt càrrec	úředník	https://cs.wikipedia.org/wiki/Úředník	
Q5156360	https://wikidata.org/wiki/Q5156360	Competitive_swimwear			https://wikidata.org/wiki/Q212989					competitive swimwear	https://en.wikipedia.org/wiki/Competitive swimwear											Plavecké vybavení	https://cs.wikipedia.org/wiki/Plavecké vybavení	
Q24185498	https://wikidata.org/wiki/Q24185498	Australian_Swim_Team		https://wikidata.org/wiki/Q1194951						Australian Swim Team	https://en.wikipedia.org/wiki/Australian Swim Team													
-1	https://wikidata.org/wiki/-1	Swimsuits																						
Q43801	https://wikidata.org/wiki/Q43801	Navel		https://wikidata.org/wiki/Q9597, https://wikidata.org/wiki/Q112826905	https://wikidata.org/wiki/Q206060, https://wikidata.org/wiki/Q66511773, https://wikidata.org/wiki/Q112826975	zilbor	https://eu.wikipedia.org/wiki/Zilbor	ombligo	https://es.wikipedia.org/wiki/Ombligo	umbilicus	https://en.wikipedia.org/wiki/Navel	nombril	https://fr.wikipedia.org/wiki/Nombril	ombelico	https://it.wikipedia.org/wiki/Ombelico	Bauchnabel	https://de.wikipedia.org/wiki/Bauchnabel	umbigo	https://pt.wikipedia.org/wiki/Umbigo	melic	https://ca.wikipedia.org/wiki/Llombrígol	pupek	https://cs.wikipedia.org/wiki/Pupek	
Q798886	https://wikidata.org/wiki/Q798886	Swim_cap			https://wikidata.org/wiki/Q6147804	Igeriketa txano	https://eu.wikipedia.org/wiki/Igeriketa-txano	Gorro de natación	https://es.wikipedia.org/wiki/Gorro de natación	swim cap	https://en.wikipedia.org/wiki/Swim cap	bonnet de bain	https://fr.wikipedia.org/wiki/Bonnet de bain			Badekappe	https://de.wikipedia.org/wiki/Badekappe	toca de natação	https://pt.wikipedia.org/wiki/Touca de natação	casquet de bany	https://ca.wikipedia.org/wiki/Casquet de bany	Plavecká čepice	https://cs.wikipedia.org/wiki/Plavecká čepice	
Q72797	https://wikidata.org/wiki/Q72797	Goggles			https://wikidata.org/wiki/Q14524031			gafas protectoras	https://es.wikipedia.org/wiki/Gafas protectoras	goggles	https://en.wikipedia.org/wiki/Goggles	lunettes de protection	https://fr.wikipedia.org/wiki/Lunettes de protection			Schutzbrille	https://de.wikipedia.org/wiki/Schutzbrille	óculos de segurança	https://pt.wikipedia.org/wiki/Óculos de segurança	ulleres de seguretat	https://ca.wikipedia.org/wiki/Ulleres de seguretat	ochranné brýle		
Q688	https://wikidata.org/wiki/Q688	Chlorine		https://wikidata.org/wiki/Q211331, https://wikidata.org/wiki/Q19605, https://wikidata.org/wiki/Q11344, https://wikidata.org/wiki/Q35456	https://wikidata.org/wiki/Q19753344, https://wikidata.org/wiki/Q19605	kloro	https://eu.wikipedia.org/wiki/Kloro	cloro	https://es.wikipedia.org/wiki/Cloro	chlorine	https://en.wikipedia.org/wiki/Chlorine	chlore	https://fr.wikipedia.org/wiki/Chlore	cloro	https://it.wikipedia.org/wiki/Cloro	Chlor	https://de.wikipedia.org/wiki/Chlor	cloro	https://pt.wikipedia.org/wiki/Cloro	clor	https://ca.wikipedia.org/wiki/Clor	chlor	https://cs.wikipedia.org/wiki/Chlor	
-1	https://wikidata.org/wiki/-1	Swim_Fins																						
-1	https://wikidata.org/wiki/-1	Drag_suit																						
Q4266699	https://wikidata.org/wiki/Q4266699	Hand_paddle								hand paddle	https://en.wikipedia.org/wiki/Hand paddle	plaquettes de natation	https://fr.wikipedia.org/wiki/Plaquettes de natation											
-1	https://wikidata.org/wiki/-1	Kickboard																						
Q2035256	https://wikidata.org/wiki/Q2035256	Pull_buoy			https://wikidata.org/wiki/Q2257650					Pull buoy	https://en.wikipedia.org/wiki/Pull buoy	Pull-buoy	https://fr.wikipedia.org/wiki/Pull-buoy	Pull buoy	https://it.wikipedia.org/wiki/Pull buoy	Pull Buoy	https://de.wikipedia.org/wiki/Pull Buoy							
Q2471422	https://wikidata.org/wiki/Q2471422	Snorkeling			https://wikidata.org/wiki/Q6388, https://wikidata.org/wiki/Q179643			Esnórquel	https://es.wikipedia.org/wiki/Esnórquel	snorkeling	https://en.wikipedia.org/wiki/Snorkeling	snorkeling	https://fr.wikipedia.org/wiki/Snorkeling	Snorkeling	https://it.wikipedia.org/wiki/Snorkeling	Schnorcheln	https://de.wikipedia.org/wiki/Schnorcheln	Snorkeling	https://pt.wikipedia.org/wiki/Esnórquel	immersió lleugera	https://ca.wikipedia.org/wiki/Immersió lleugera			
Q641306	https://wikidata.org/wiki/Q641306	Arena_(swimwear)		https://wikidata.org/wiki/Q4830453, https://wikidata.org/wiki/Q6881511				Arena (marca)	https://es.wikipedia.org/wiki/Arena (marca)	Arena	https://en.wikipedia.org/wiki/Arena (swimwear)	arena	https://fr.wikipedia.org/wiki/Arena (entreprise)	arena	https://it.wikipedia.org/wiki/Arena (azienda)	Arena	https://de.wikipedia.org/wiki/Arena (Unternehmen)	Arena (empresa)	https://pt.wikipedia.org/wiki/Arena (empresa)	Arena				
Q1425519	https://wikidata.org/wiki/Q1425519	Speedo		https://wikidata.org/wiki/Q4830453, https://wikidata.org/wiki/Q6881511				Speedo	https://es.wikipedia.org/wiki/Speedo	Speedo International Limited	https://en.wikipedia.org/wiki/Speedo	Speedo	https://fr.wikipedia.org/wiki/Speedo	Speedo	https://it.wikipedia.org/wiki/Speedo	Speedo	https://de.wikipedia.org/wiki/Speedo	Speedo	https://pt.wikipedia.org/wiki/Speedo	Speedo	https://ca.wikipedia.org/wiki/Speedo			
-1	https://wikidata.org/wiki/-1	TYR_Sport,_Inc.																						
Q3895	https://wikidata.org/wiki/Q3895	Adidas		https://wikidata.org/wiki/Q155718, https://wikidata.org/wiki/Q981010, https://wikidata.org/wiki/Q595622, https://wikidata.org/wiki/Q1230458, https://wikidata.org/wiki/Q1230458, https://wikidata.org/wiki/Q874430, https://wikidata.org/wiki/Q4830453, https://wikidata.org/wiki/Q891723, https://wikidata.org/wiki/Q431289, https://wikidata.org/wiki/Q641347		Adidas	https://eu.wikipedia.org/wiki/Adidas	Adidas	https://es.wikipedia.org/wiki/Adidas	Adidas AG	https://en.wikipedia.org/wiki/Adidas	Adidas	https://fr.wikipedia.org/wiki/Adidas	Adidas	https://it.wikipedia.org/wiki/Adidas	Adidas	https://de.wikipedia.org/wiki/Adidas	Adidas	https://pt.wikipedia.org/wiki/Adidas	Adidas	https://ca.wikipedia.org/wiki/Adidas	Adidas	https://cs.wikipedia.org/wiki/Adidas	
Q458273	https://wikidata.org/wiki/Q458273	Tyler_Clary		https://wikidata.org/wiki/Q5				Tyler Clary	https://es.wikipedia.org/wiki/Tyler Clary	Tyler Clary	https://en.wikipedia.org/wiki/Tyler Clary	Tyler Clary	https://fr.wikipedia.org/wiki/Tyler Clary	Tyler Clary	https://it.wikipedia.org/wiki/Tyler Clary	Tyler Clary	https://de.wikipedia.org/wiki/Tyler Clary	Tyler Clary	https://pt.wikipedia.org/wiki/Tyler Clary	Tyler Clary				
Q2010326	https://wikidata.org/wiki/Q2010326	Swim_briefs		https://wikidata.org/wiki/Q11460	https://wikidata.org/wiki/Q212989, https://wikidata.org/wiki/Q11338686, https://wikidata.org/wiki/Q6582103			Sunga	https://es.wikipedia.org/wiki/Sunga (traje de baño)	swim briefs	https://en.wikipedia.org/wiki/Swim briefs	slip de bain	https://fr.wikipedia.org/wiki/Slip de bain	Slip	https://it.wikipedia.org/wiki/Slip (costume da bagno)	Badehose		calção de banho	https://pt.wikipedia.org/wiki/Sunga					
Q5686862	https://wikidata.org/wiki/Q5686862	Hayley_Palmer		https://wikidata.org/wiki/Q5				Hayley Palmer		Hayley Palmer	https://en.wikipedia.org/wiki/Hayley Palmer	Hayley Palmer		Hayley Palmer		Hayley Palmer								
Q5156360	https://wikidata.org/wiki/Q5156360	Competitive_swimwear#Racerback			https://wikidata.org/wiki/Q212989					competitive swimwear	https://en.wikipedia.org/wiki/Competitive swimwear											Plavecké vybavení	https://cs.wikipedia.org/wiki/Plavecké vybavení	
Q2736850	https://wikidata.org/wiki/Q2736850	One-piece_swimsuit			https://wikidata.org/wiki/Q212989, https://wikidata.org/wiki/Q15807604			Malla enteriza	https://es.wikipedia.org/wiki/Malla enteriza	one-piece swimsuit	https://en.wikipedia.org/wiki/One-piece swimsuit	Maillot de bain une pièce	https://fr.wikipedia.org/wiki/Maillot de bain une pièce	Costume intero	https://it.wikipedia.org/wiki/Costume intero	Badeanzug	https://de.wikipedia.org/wiki/Badeanzug	fato-de-banho	https://pt.wikipedia.org/wiki/Maiô	banyador d'una peça				
Q6582103	https://wikidata.org/wiki/Q6582103	Briefs			https://wikidata.org/wiki/Q7863403			Slip	https://es.wikipedia.org/wiki/Slip	briefs	https://en.wikipedia.org/wiki/Briefs	slip	https://fr.wikipedia.org/wiki/Slip	slip	https://it.wikipedia.org/wiki/Slip (biancheria intima)	Slip	https://de.wikipedia.org/wiki/Slip (Kleidung)	cueca slip	https://pt.wikipedia.org/wiki/Cueca slip	eslip	https://ca.wikipedia.org/wiki/Eslip	Slipy	https://cs.wikipedia.org/wiki/Slipy	
Q5156360	https://wikidata.org/wiki/Q5156360	Competitive_swimwear#Jammer			https://wikidata.org/wiki/Q212989					competitive swimwear	https://en.wikipedia.org/wiki/Competitive swimwear											Plavecké vybavení	https://cs.wikipedia.org/wiki/Plavecké vybavení	
-1	https://wikidata.org/wiki/-1	Barechested																						
Q14090	https://wikidata.org/wiki/Q14090	Bikini			https://wikidata.org/wiki/Q95918226	Bikini	https://eu.wikipedia.org/wiki/Bikini	bikini	https://es.wikipedia.org/wiki/Bikini	bikini	https://en.wikipedia.org/wiki/Bikini	bikini	https://fr.wikipedia.org/wiki/Bikini (vêtement)	bikini	https://it.wikipedia.org/wiki/Bikini	Bikini	https://de.wikipedia.org/wiki/Bikini	biquíni	https://pt.wikipedia.org/wiki/Biquíni	biquini	https://ca.wikipedia.org/wiki/Biquini	bikiny	https://cs.wikipedia.org/wiki/Bikiny	
Q5156360	https://wikidata.org/wiki/Q5156360	Competitive_swimwear#Drag_suit			https://wikidata.org/wiki/Q212989					competitive swimwear	https://en.wikipedia.org/wiki/Competitive swimwear											Plavecké vybavení	https://cs.wikipedia.org/wiki/Plavecké vybavení	
Q7191750	https://wikidata.org/wiki/Q7191750	Pier_to_Pub								Pier to Pub	https://en.wikipedia.org/wiki/Pier to Pub													
Q12052936	https://wikidata.org/wiki/Q12052936	Aquatic_timing_system						Sistema de cronometraje acuático	https://es.wikipedia.org/wiki/Sistema de cronometraje acuático	Aquatic timing system	https://en.wikipedia.org/wiki/Aquatic timing system							Sistema de Cronometragem Aquática	https://pt.wikipedia.org/wiki/Sistema de Cronometragem Aquática					
Q1216236	https://wikidata.org/wiki/Q1216236	Isometric_exercise#Isometric_presses_as_preparation_for_explosive_power_movements			https://wikidata.org/wiki/Q219067			ejercicio isométrico	https://es.wikipedia.org/wiki/Ejercicio isométrico	isometric exercise	https://en.wikipedia.org/wiki/Isometric exercise	Exercice isométrique	https://fr.wikipedia.org/wiki/Exercice isométrique	esercizio isometrico	https://it.wikipedia.org/wiki/Ginnastica isometrica	Isometrisches Training	https://de.wikipedia.org/wiki/Isometrisches Training	Isometria	https://pt.wikipedia.org/wiki/Isometria (anatomia)					
Q206621	https://wikidata.org/wiki/Q206621	Drag_(physics)			https://wikidata.org/wiki/Q3538122, https://wikidata.org/wiki/Q4162367, https://wikidata.org/wiki/Q2672914, https://wikidata.org/wiki/Q110558361			arrastre	https://es.wikipedia.org/wiki/Resistencia (fluidos)	drag	https://en.wikipedia.org/wiki/Drag (physics)	traînée	https://fr.wikipedia.org/wiki/Traînée	Resistenza fluidodinamica	https://it.wikipedia.org/wiki/Resistenza fluidodinamica	Strömungswiderstand	https://de.wikipedia.org/wiki/Strömungswiderstand	arrasto	https://pt.wikipedia.org/wiki/Arrasto	Resistència aerodinàmica	https://ca.wikipedia.org/wiki/Arrossegament	odpor prostředí	https://cs.wikipedia.org/wiki/Odpor prostředí	
Q4013880	https://wikidata.org/wiki/Q4013880	Tumble_turn								Tumble turn	https://en.wikipedia.org/wiki/Tumble turn			Virata	https://it.wikipedia.org/wiki/Virata (nuoto)									
Q868711	https://wikidata.org/wiki/Q868711	List_of_world_records_in_swimming		https://wikidata.org/wiki/Q13406463		Zerrenda:Munduko errekorrak igeriketan	https://eu.wikipedia.org/wiki/Zerrenda:Munduko errekorrak igeriketan	Anexo:Plusmarcas mundiales de natación	https://es.wikipedia.org/wiki/Anexo:Plusmarcas mundiales de natación	list of world records in swimming	https://en.wikipedia.org/wiki/List of world records in swimming	records du monde de natation dames	https://fr.wikipedia.org/wiki/Records du monde de natation	record mondiali di nuoto	https://it.wikipedia.org/wiki/Record del mondo del nuoto	Liste der Schwimmweltrekorde	https://de.wikipedia.org/wiki/Liste der Schwimmweltrekorde	Lista dos recordes mundiais de natação	https://pt.wikipedia.org/wiki/Lista dos recordes mundiais de natação	rècords del món de natació	https://ca.wikipedia.org/wiki/Rècords del món de natació	Seznam světových rekordů v plavání	https://cs.wikipedia.org/wiki/Seznam světových rekordů v plavání	
Q25044258	https://wikidata.org/wiki/Q25044258	Swimming_injuries			https://wikidata.org/wiki/Q2093360			lesión de natación		swimming injury	https://en.wikipedia.org/wiki/Swimming injuries													
Q7735	https://wikidata.org/wiki/Q7735	Diving_(sport)		https://wikidata.org/wiki/Q31629	https://wikidata.org/wiki/Q61065, https://wikidata.org/wiki/Q212434	Murgilaldi	https://eu.wikipedia.org/wiki/Jauzi (igeriketa)	salto	https://es.wikipedia.org/wiki/Salto (natación)	diving	https://en.wikipedia.org/wiki/Diving (sport)	plongeon	https://fr.wikipedia.org/wiki/Plongeon	tuffi	https://it.wikipedia.org/wiki/Tuffi	Wasserspringen	https://de.wikipedia.org/wiki/Wasserspringen	salto ornamental	https://pt.wikipedia.org/wiki/Salto ornamental	salts	https://ca.wikipedia.org/wiki/Salts	skoky do vody	https://cs.wikipedia.org/wiki/Skoky do vody	
Q5499785	https://wikidata.org/wiki/Q5499785	Free_Colchian		https://wikidata.org/wiki/Q1154385						Free Colchian	https://en.wikipedia.org/wiki/Free Colchian													
Q1991481	https://wikidata.org/wiki/Q1991481	Georgian_swimming			https://wikidata.org/wiki/Q1154385					Georgian swimming	https://en.wikipedia.org/wiki/Georgian swimming	Natation géorgienne	https://fr.wikipedia.org/wiki/Natation géorgienne											
Q259327	https://wikidata.org/wiki/Q259327	Lifeguard		https://wikidata.org/wiki/Q28640	https://wikidata.org/wiki/Q17126809, https://wikidata.org/wiki/Q2066131	sorosle		socorrista	https://es.wikipedia.org/wiki/Socorrista acuático	lifeguard	https://en.wikipedia.org/wiki/Lifeguard	nageur sauveteur		bagnino di salvataggio	https://it.wikipedia.org/wiki/Bagnino di salvataggio	Rettungsschwimmer	https://de.wikipedia.org/wiki/Rettungsschwimmer	salva-vidas	https://pt.wikipedia.org/wiki/Salva-vidas	socorrista	https://ca.wikipedia.org/wiki/Salvavides (socorrista)	plavčík	https://cs.wikipedia.org/wiki/Plavčík	
-1	https://wikidata.org/wiki/-1	List_of_swimming_styles																						
Q61065	https://wikidata.org/wiki/Q61065	List_of_water_sports		https://wikidata.org/wiki/Q31629	https://wikidata.org/wiki/Q3493904		https://eu.wikipedia.org/wiki/Ur-kirol	deporte acuático	https://es.wikipedia.org/wiki/Anexo:Deportes acuáticos	water sport	https://en.wikipedia.org/wiki/List of water sports	sport nautique	https://fr.wikipedia.org/wiki/Sports nautiques	sport acquatici	https://it.wikipedia.org/wiki/Sport acquatici	Wassersport	https://de.wikipedia.org/wiki/Wassersport	desporto aquático	https://pt.wikipedia.org/wiki/Desporto aquático	esport aquàtic	https://ca.wikipedia.org/wiki/Esports aquàtics	vodní sport	https://cs.wikipedia.org/wiki/Seznam vodních sportů	
Q908560	https://wikidata.org/wiki/Q908560	Sports_nutrition		https://wikidata.org/wiki/Q11862829	https://wikidata.org/wiki/Q1231861, https://wikidata.org/wiki/Q113129166			nutrición deportiva	https://es.wikipedia.org/wiki/Nutrición deportiva	sports nutrition	https://en.wikipedia.org/wiki/Sports nutrition	Alimentation du sportif	https://fr.wikipedia.org/wiki/Alimentation du sportif			Sporternährung	https://de.wikipedia.org/wiki/Sporternährung	Nutrição esportiva	https://pt.wikipedia.org/wiki/Nutrição esportiva					
Q180692	https://wikidata.org/wiki/Q180692	Synchronized_swimming		https://wikidata.org/wiki/Q31629	https://wikidata.org/wiki/Q61065, https://wikidata.org/wiki/Q212434	Igeriketa sinkronizatu	https://eu.wikipedia.org/wiki/Igeriketa sinkronizatu	natación sincronizada	https://es.wikipedia.org/wiki/Natación sincronizada	synchronized swimming	https://en.wikipedia.org/wiki/Synchronized swimming	natation synchronisée	https://fr.wikipedia.org/wiki/Natation synchronisée	nuoto sincronizzato	https://it.wikipedia.org/wiki/Nuoto sincronizzato	Synchronschwimmen	https://de.wikipedia.org/wiki/Synchronschwimmen	natação sincronizada	https://pt.wikipedia.org/wiki/Natação artística	natació sincronitzada	https://ca.wikipedia.org/wiki/Natació sincronitzada	synchronizované plavání	https://cs.wikipedia.org/wiki/Synchronizované plavání	
Q212989	https://wikidata.org/wiki/Q212989	Swimsuit#Swimwear_and_hygiene			https://wikidata.org/wiki/Q7223116	Bainujantzi	https://eu.wikipedia.org/wiki/Bainujantzi	traje de baño	https://es.wikipedia.org/wiki/Traje de baño	swimsuit	https://en.wikipedia.org/wiki/Swimsuit	maillot de bain	https://fr.wikipedia.org/wiki/Maillot de bain	costume da bagno	https://it.wikipedia.org/wiki/Costume da bagno	Badebekleidung	https://de.wikipedia.org/wiki/Badebekleidung	traje de banho	https://pt.wikipedia.org/wiki/Traje de banho	banyador	https://ca.wikipedia.org/wiki/Banyador	plavky	https://cs.wikipedia.org/wiki/Plavky	
Q7890744	https://wikidata.org/wiki/Q7890744	U.S._Masters_Swimming		https://wikidata.org/wiki/Q163740, https://wikidata.org/wiki/Q2485448				U.S. Masters Swimming		U.S. Masters Swimming	https://en.wikipedia.org/wiki/U.S. Masters Swimming	U.S. Masters Swimming		U.S. Masters Swimming		U.S. Masters Swimming				U.S. Masters Swimming				
