wikidata	wikidatalink	source_page	instance_of	part_of	subclass_of	eu	eu_wikipedia	es	es_wikipedia	en	en_wikipedia	fr	fr_wikipedia	it	it_wikipedia	de	de_wikipedia	pt	pt_wikipedia	ca	ca_wikipedia	cs	cs_wikipedia
Q327365	https://wikidata.org/wiki/Q327365	Volta_a_Portugal		https://wikidata.org/wiki/Q15275719, https://wikidata.org/wiki/Q18608583	https://wikidata.org/wiki/Q1318941	Portugalgo Itzulia	https://eu.wikipedia.org/wiki/Portugalgo Itzulia	Vuelta a Portugal	https://es.wikipedia.org/wiki/Vuelta a Portugal	Volta a Portugal	https://en.wikipedia.org/wiki/Volta a Portugal	Tour du Portugal	https://fr.wikipedia.org/wiki/Tour du Portugal	Volta a Portugal	https://it.wikipedia.org/wiki/Volta a Portugal	Portugal-Rundfahrt	https://de.wikipedia.org/wiki/Portugal-Rundfahrt	Volta a Portugal	https://pt.wikipedia.org/wiki/Volta a Portugal	Volta a Portugal	https://ca.wikipedia.org/wiki/Volta a Portugal			
Q1792605	https://wikidata.org/wiki/Q1792605	Artistic_cycling		https://wikidata.org/wiki/Q2312410	https://wikidata.org/wiki/Q2215841			Ciclismo artístico	https://es.wikipedia.org/wiki/Ciclismo artístico	artistic cycling	https://en.wikipedia.org/wiki/Artistic cycling	Cyclisme artistique	https://fr.wikipedia.org/wiki/Cyclisme artistique			Kunstradfahren	https://de.wikipedia.org/wiki/Kunstradfahren					Cyklistická krasojízda	https://cs.wikipedia.org/wiki/Cyklistická krasojízda	
Q2192643	https://wikidata.org/wiki/Q2192643	Freestyle_BMX		https://wikidata.org/wiki/Q2312410	https://wikidata.org/wiki/Q215184					freestyle BMX	https://en.wikipedia.org/wiki/Freestyle BMX	BMX Freestyle	https://fr.wikipedia.org/wiki/BMX freestyle			BMX-Freestyle	https://de.wikipedia.org/wiki/BMX-Freestyle			BMX freestyle		Freestyle BMX	https://cs.wikipedia.org/wiki/Freestyle BMX	
Q516366	https://wikidata.org/wiki/Q516366	Bicycle_safety			https://wikidata.org/wiki/Q10566551			seguridad en el ciclismo	https://es.wikipedia.org/wiki/Seguridad en el ciclismo	bicycle safety	https://en.wikipedia.org/wiki/Bicycle safety					Fahrrad-Sicherheit								
Q1392620	https://wikidata.org/wiki/Q1392620	List_of_bicycle_types		https://wikidata.org/wiki/Q13406463				Anexo:Tipos de bicicletas		list of bicycle types	https://en.wikipedia.org/wiki/List of bicycle types					Fahrradtypen	https://de.wikipedia.org/wiki/Fahrradtypen							
-1	https://wikidata.org/wiki/-1	Amphibious_bicycles																						
-1	https://wikidata.org/wiki/-1	Electric_bicycles																						
Q223924	https://wikidata.org/wiki/Q223924	Unicycle			https://wikidata.org/wiki/Q595658, https://wikidata.org/wiki/Q1632956	Monoziklo	https://eu.wikipedia.org/wiki/Monoziklo	monociclo	https://es.wikipedia.org/wiki/Monociclo	unicycle	https://en.wikipedia.org/wiki/Unicycle	monocycle	https://fr.wikipedia.org/wiki/Monocycle	monociclo	https://it.wikipedia.org/wiki/Monociclo	Einrad	https://de.wikipedia.org/wiki/Einrad	monociclo	https://pt.wikipedia.org/wiki/Monociclo	monocicle	https://ca.wikipedia.org/wiki/Monocicle	jednokolka	https://cs.wikipedia.org/wiki/Jednokolka	
Q536135	https://wikidata.org/wiki/Q536135	Tricycle			https://wikidata.org/wiki/Q595658, https://wikidata.org/wiki/Q739288	Triziklo	https://eu.wikipedia.org/wiki/Triziklo	triciclo	https://es.wikipedia.org/wiki/Triciclo	tricycle	https://en.wikipedia.org/wiki/Tricycle	tricycle	https://fr.wikipedia.org/wiki/Tricycle	triciclo	https://it.wikipedia.org/wiki/Triciclo	Dreirad	https://de.wikipedia.org/wiki/Dreirad	triciclo	https://pt.wikipedia.org/wiki/Triciclo	tricicle	https://ca.wikipedia.org/wiki/Tricicle (vehicle)	tříkolka		
-1	https://wikidata.org/wiki/-1	Quadracycle_(human-powered_vehicle)																						
Q4903772	https://wikidata.org/wiki/Q4903772	Bicycle_and_motorcycle_dynamics		https://wikidata.org/wiki/Q595523				dinámica de la bicicleta y la motocicleta	https://es.wikipedia.org/wiki/Dinámica de la bicicleta y la motocicleta	bicycle and motorcycle dynamics	https://en.wikipedia.org/wiki/Bicycle and motorcycle dynamics	dynamique des cycles	https://fr.wikipedia.org/wiki/Dynamique des cycles			Dynamik des Fahrradfahrens	https://de.wikipedia.org/wiki/Fahrphysik (Fahrrad)							
Q2945123	https://wikidata.org/wiki/Q2945123	Center_of_mass			https://wikidata.org/wiki/Q44946, https://wikidata.org/wiki/Q1789452, https://wikidata.org/wiki/Q192388	Masa-zentro	https://eu.wikipedia.org/wiki/Masa-zentro	centro de masas	https://es.wikipedia.org/wiki/Centro de masas	center of mass	https://en.wikipedia.org/wiki/Center of mass	centre d'inertie	https://fr.wikipedia.org/wiki/Centre d'inertie	centro di massa	https://it.wikipedia.org/wiki/Centro di massa	Massenmittelpunkt	https://de.wikipedia.org/wiki/Massenmittelpunkt	centro de massas	https://pt.wikipedia.org/wiki/Centro de massa	centre de massa	https://ca.wikipedia.org/wiki/Centre de massa	těžiště		
Q907275	https://wikidata.org/wiki/Q907275	Countersteering			https://wikidata.org/wiki/Q18891017					countersteering	https://en.wikipedia.org/wiki/Countersteering			controsterzo				Contraesterço	https://pt.wikipedia.org/wiki/Contraesterço					
Q2540359	https://wikidata.org/wiki/Q2540359	Stoppie		https://wikidata.org/wiki/Q109237655, https://wikidata.org/wiki/Q109237811						Stoppie	https://en.wikipedia.org/wiki/Stoppie	Stoppie	https://fr.wikipedia.org/wiki/Stoppie	Stoppie	https://it.wikipedia.org/wiki/Stoppie			Stoppie	https://pt.wikipedia.org/wiki/Stoppie					
Q4903793	https://wikidata.org/wiki/Q4903793	Bicycle_performance								Bicycle performance	https://en.wikipedia.org/wiki/Bicycle performance													
-1	https://wikidata.org/wiki/-1	Aerodynamic																						
Q4903779	https://wikidata.org/wiki/Q4903779	Bicycle_fairing								Bicycle fairing	https://en.wikipedia.org/wiki/Bicycle fairing													
Q1997	https://wikidata.org/wiki/Q1997	Carbon_dioxide		https://wikidata.org/wiki/Q22314371, https://wikidata.org/wiki/Q22273540, https://wikidata.org/wiki/Q22282965, https://wikidata.org/wiki/Q22273541, https://wikidata.org/wiki/Q14905232, https://wikidata.org/wiki/Q14905225, https://wikidata.org/wiki/Q14902500, https://wikidata.org/wiki/Q22298092, https://wikidata.org/wiki/Q22298093, https://wikidata.org/wiki/Q131123, https://wikidata.org/wiki/Q11173, https://wikidata.org/wiki/Q12140, https://wikidata.org/wiki/Q1366137, https://wikidata.org/wiki/Q1778613, https://wikidata.org/wiki/Q113681859		Karbono dioxido	https://eu.wikipedia.org/wiki/Karbono dioxido	dióxido de carbono	https://es.wikipedia.org/wiki/Dióxido de carbono	carbon dioxide	https://en.wikipedia.org/wiki/Carbon dioxide	dioxyde de carbone	https://fr.wikipedia.org/wiki/Dioxyde de carbone	anidride carbonica	https://it.wikipedia.org/wiki/Anidride carbonica	Kohlenstoffdioxid	https://de.wikipedia.org/wiki/Kohlenstoffdioxid	dióxido de carbono	https://pt.wikipedia.org/wiki/Dióxido de carbono	diòxid de carboni	https://ca.wikipedia.org/wiki/Diòxid de carboni	oxid uhličitý	https://cs.wikipedia.org/wiki/Oxid uhličitý	
Q1189497	https://wikidata.org/wiki/Q1189497	Balance_bicycle			https://wikidata.org/wiki/Q11442	Oreka-bizikleta	https://eu.wikipedia.org/wiki/Oreka-bizikleta	Bicicleta de entrenamiento sin pedales	https://es.wikipedia.org/wiki/Bicicleta de entrenamiento sin pedales	balance bicycle	https://en.wikipedia.org/wiki/Balance bicycle	draisienne								bicicleta sense pedals	https://ca.wikipedia.org/wiki/Bicicleta sense pedals	Odrážedlo	https://cs.wikipedia.org/wiki/Odrážedlo	
Q1328068	https://wikidata.org/wiki/Q1328068	Truss			https://wikidata.org/wiki/Q2448108	sareta		celosía	https://es.wikipedia.org/wiki/Armadura (estructura)	truss	https://en.wikipedia.org/wiki/Truss	treillis	https://fr.wikipedia.org/wiki/Treillis (assemblage)	travatura reticolare	https://it.wikipedia.org/wiki/Travatura reticolare	Fachwerk	https://de.wikipedia.org/wiki/Fachwerk	treliça	https://pt.wikipedia.org/wiki/Treliça	gelosia	https://ca.wikipedia.org/wiki/Gelosia (estructura)	příhradová konstrukce	https://cs.wikipedia.org/wiki/Příhradová konstrukce	
Q2164863	https://wikidata.org/wiki/Q2164863	Headset_(bicycle_part)			https://wikidata.org/wiki/Q30246160					headset	https://en.wikipedia.org/wiki/Headset (bicycle part)	Tube de direction	https://fr.wikipedia.org/wiki/Tube de direction	Serie sterzo	https://it.wikipedia.org/wiki/Serie sterzo	Steuersatz	https://de.wikipedia.org/wiki/Steuersatz (Fahrrad)	Caixa de direção	https://pt.wikipedia.org/wiki/Caixa de direção (ciclismo)					
Q651103	https://wikidata.org/wiki/Q651103	Bicycle_fork			https://wikidata.org/wiki/Q30246160	Urkila (bizikleta)	https://eu.wikipedia.org/wiki/Urkila (bizikleta)	horquilla	https://es.wikipedia.org/wiki/Horquilla de bicicleta	bicycle fork	https://en.wikipedia.org/wiki/Bicycle fork	fourche de bicyclette	https://fr.wikipedia.org/wiki/Fourche de bicyclette	forcella	https://it.wikipedia.org/wiki/Forcella (bicicletta)	Fahrradgabel	https://de.wikipedia.org/wiki/Fahrradgabel					Vidlice		
Q1426724	https://wikidata.org/wiki/Q1426724	Bottom_bracket		https://wikidata.org/wiki/Q1780962	https://wikidata.org/wiki/Q30246160	Pedalier-ardatz	https://eu.wikipedia.org/wiki/Pedalier-ardatz	Eje pedalier	https://es.wikipedia.org/wiki/Eje pedalier	bottom bracket	https://en.wikipedia.org/wiki/Bottom bracket	axe de pédalier	https://fr.wikipedia.org/wiki/Axe de pédalier	Movimento centrale	https://it.wikipedia.org/wiki/Movimento centrale	Tretlager	https://de.wikipedia.org/wiki/Tretlager	movimento central	https://pt.wikipedia.org/wiki/Movimento central	eix pedalier	https://ca.wikipedia.org/wiki/Eix pedalier			
Q189940	https://wikidata.org/wiki/Q189940	Bicycle_chain		https://wikidata.org/wiki/Q11442, https://wikidata.org/wiki/Q30246160	https://wikidata.org/wiki/Q9394185	Kate (bizikleta)	https://eu.wikipedia.org/wiki/Kate (bizikleta)	cadena de bicicleta	https://es.wikipedia.org/wiki/Cadena de bicicleta	bicycle chain	https://en.wikipedia.org/wiki/Bicycle chain	chaîne de vélo	https://fr.wikipedia.org/wiki/Chaîne de bicyclette	catena		Fahrradkette	https://de.wikipedia.org/wiki/Fahrradkette							
Q447866	https://wikidata.org/wiki/Q447866	Fork_end			https://wikidata.org/wiki/Q30246160					fork end	https://en.wikipedia.org/wiki/Fork end			Portamozzo	https://it.wikipedia.org/wiki/Portamozzo	Ausfallende	https://de.wikipedia.org/wiki/Ausfallende							
-1	https://wikidata.org/wiki/-1	Frame_geometry																						
Q7607956	https://wikidata.org/wiki/Q7607956	Step-through_frame			https://wikidata.org/wiki/Q167130					step-through frame	https://en.wikipedia.org/wiki/Step-through frame													
-1	https://wikidata.org/wiki/-1	Mixte																						
Q2092049	https://wikidata.org/wiki/Q2092049	Sidesaddle			https://wikidata.org/wiki/Q192249					sidesaddle	https://en.wikipedia.org/wiki/Sidesaddle	selle d'amazone				Damensattel						Dámské sedlo	https://cs.wikipedia.org/wiki/Dámské sedlo	
Q48663	https://wikidata.org/wiki/Q48663	Union_Cycliste_Internationale		https://wikidata.org/wiki/Q11422536		Txirrindularitzaren Nazioarteko Batasuna	https://eu.wikipedia.org/wiki/Txirrindularitzaren Nazioarteko Batasuna	Unión Ciclista Internacional	https://es.wikipedia.org/wiki/Unión Ciclista Internacional	Union Cycliste Internationale	https://en.wikipedia.org/wiki/Union Cycliste Internationale	Union cycliste internationale	https://fr.wikipedia.org/wiki/Union cycliste internationale	Unione Ciclistica Internazionale	https://it.wikipedia.org/wiki/Unione Ciclistica Internazionale	Union Cycliste Internationale	https://de.wikipedia.org/wiki/Union Cycliste Internationale	União Ciclística Internacional	https://pt.wikipedia.org/wiki/Union Cycliste Internationale	Unió Ciclista Internacional	https://ca.wikipedia.org/wiki/Unió Ciclista Internacional	Mezinárodní cyklistická unie	https://cs.wikipedia.org/wiki/Mezinárodní cyklistická unie	
-1	https://wikidata.org/wiki/-1	Aluminum																						
Q131172	https://wikidata.org/wiki/Q131172	Welding		https://wikidata.org/wiki/Q10843872	https://wikidata.org/wiki/Q953045, https://wikidata.org/wiki/Q10843872, https://wikidata.org/wiki/Q1480529	Soldadura	https://eu.wikipedia.org/wiki/Soldadura	soldadura	https://es.wikipedia.org/wiki/Soldadura	welding	https://en.wikipedia.org/wiki/Welding	soudage	https://fr.wikipedia.org/wiki/Soudage	saldatura	https://it.wikipedia.org/wiki/Saldatura	Schweißen	https://de.wikipedia.org/wiki/Schweißen	soldagem	https://pt.wikipedia.org/wiki/Solda	soldadura	https://ca.wikipedia.org/wiki/Soldadura	svařování	https://cs.wikipedia.org/wiki/Svařování	
Q11427	https://wikidata.org/wiki/Q11427	Steel			https://wikidata.org/wiki/Q10772391	altzairu	https://eu.wikipedia.org/wiki/Altzairu	acero	https://es.wikipedia.org/wiki/Acero	steel	https://en.wikipedia.org/wiki/Steel	acier	https://fr.wikipedia.org/wiki/Acier	acciaio	https://it.wikipedia.org/wiki/Acciaio	Stahl	https://de.wikipedia.org/wiki/Stahl	aço	https://pt.wikipedia.org/wiki/Aço	acer	https://ca.wikipedia.org/wiki/Acer	ocel	https://cs.wikipedia.org/wiki/Ocel	
-1	https://wikidata.org/wiki/-1	Carbon_fibre																						
Q716	https://wikidata.org/wiki/Q716	Titanium		https://wikidata.org/wiki/Q239825, https://wikidata.org/wiki/Q189302, https://wikidata.org/wiki/Q11344, https://wikidata.org/wiki/Q2512777	https://wikidata.org/wiki/Q19588, https://wikidata.org/wiki/Q428766	titanio	https://eu.wikipedia.org/wiki/Titanio	titanio	https://es.wikipedia.org/wiki/Titanio	titanium	https://en.wikipedia.org/wiki/Titanium	titane	https://fr.wikipedia.org/wiki/Titane	titanio	https://it.wikipedia.org/wiki/Titanio	Titan	https://de.wikipedia.org/wiki/Titan (Element)	titânio	https://pt.wikipedia.org/wiki/Titânio	titani	https://ca.wikipedia.org/wiki/Titani	titan	https://cs.wikipedia.org/wiki/Titan (prvek)	
Q670887	https://wikidata.org/wiki/Q670887	Bamboo		https://wikidata.org/wiki/Q16521	https://wikidata.org/wiki/Q11992872, https://wikidata.org/wiki/Q9323487, https://wikidata.org/wiki/Q11004	Bambusoideae		Bambusoideae	https://es.wikipedia.org/wiki/Bambusoideae	Bambusoideae	https://en.wikipedia.org/wiki/Bamboo	Bambusoideae	https://fr.wikipedia.org/wiki/Bambusoideae	Bambusoideae	https://it.wikipedia.org/wiki/Bambusoideae	Bambusoideae	https://de.wikipedia.org/wiki/Bambus	Bambusoideae	https://pt.wikipedia.org/wiki/Bambusoídeas	Bambusòidia	https://ca.wikipedia.org/wiki/Bambusòidies	bambus	https://cs.wikipedia.org/wiki/Bambus	
Q181790	https://wikidata.org/wiki/Q181790	Composite_material			https://wikidata.org/wiki/Q214609, https://wikidata.org/wiki/Q16829513	Material konposatu	https://eu.wikipedia.org/wiki/Material konposatu	material compuesto	https://es.wikipedia.org/wiki/Material compuesto	composite material	https://en.wikipedia.org/wiki/Composite material	matériau composite	https://fr.wikipedia.org/wiki/Matériau composite	materiale composito	https://it.wikipedia.org/wiki/Materiale composito	Verbundwerkstoff	https://de.wikipedia.org/wiki/Verbundwerkstoff	compósito	https://pt.wikipedia.org/wiki/Compósito	compòsit	https://ca.wikipedia.org/wiki/Compòsit	kompozitní materiál	https://cs.wikipedia.org/wiki/Kompozitní materiál	
Q569057	https://wikidata.org/wiki/Q569057	Stiffness		https://wikidata.org/wiki/Q5725005	https://wikidata.org/wiki/Q107715			rigidez	https://es.wikipedia.org/wiki/Rigidez	stiffness	https://en.wikipedia.org/wiki/Stiffness	raideur	https://fr.wikipedia.org/wiki/Raideur (mécanique)	rigidezza	https://it.wikipedia.org/wiki/Rigidezza	Steifigkeit	https://de.wikipedia.org/wiki/Steifigkeit	rigidez	https://pt.wikipedia.org/wiki/Rigidez	rigidesa	https://ca.wikipedia.org/wiki/Rigidesa	tuhost	https://cs.wikipedia.org/wiki/Tuhost	
-1	https://wikidata.org/wiki/-1	Triumph_Cycle_Co._Ltd.																						
Q1067617	https://wikidata.org/wiki/Q1067617	Trek_Bicycle_Corporation		https://wikidata.org/wiki/Q29044175, https://wikidata.org/wiki/Q4830453, https://wikidata.org/wiki/Q431289				Trek Bicycle Corporation	https://es.wikipedia.org/wiki/Trek Bicycle Corporation	Trek Bicycle Corporation	https://en.wikipedia.org/wiki/Trek Bicycle Corporation	Trek Bicycle Corporation	https://fr.wikipedia.org/wiki/Trek Bicycle Corporation	Trek Bicycle Corporation	https://it.wikipedia.org/wiki/Trek Bicycle Corporation	Trek Bicycle Corporation	https://de.wikipedia.org/wiki/Trek Bicycle Corporation	Trek Bicycle Corporation	https://pt.wikipedia.org/wiki/Trek Bicycle Corporation					
-1	https://wikidata.org/wiki/-1	Crank_set																						
Q742924	https://wikidata.org/wiki/Q742924	Cadence_(cycling)		https://wikidata.org/wiki/Q90133499						cadence	https://en.wikipedia.org/wiki/Cadence (cycling)			Cadenza di pedalata	https://it.wikipedia.org/wiki/Cadenza di pedalata	Trittfrequenz	https://de.wikipedia.org/wiki/Trittfrequenz							
Q2403634	https://wikidata.org/wiki/Q2403634	Gear_ratio		https://wikidata.org/wiki/Q638123	https://wikidata.org/wiki/Q3481047	transmisio-abiadura		Velocidad de transmisión	https://es.wikipedia.org/wiki/Relación de transmisión	gear ratio	https://en.wikipedia.org/wiki/Gear ratio	Braquet	https://fr.wikipedia.org/wiki/Braquet	Rapporto di trasmissione	https://it.wikipedia.org/wiki/Rapporto di trasmissione	Übersetzung	https://de.wikipedia.org/wiki/Übersetzung (Technik)			relació de transmissió	https://ca.wikipedia.org/wiki/Relació de transmissió			
Q1720351	https://wikidata.org/wiki/Q1720351	Hub_gear			https://wikidata.org/wiki/Q1934967, https://wikidata.org/wiki/Q105150560	Barne-aldagailu	https://eu.wikipedia.org/wiki/Barne-aldagailu	Cambios internos	https://es.wikipedia.org/wiki/Cambios internos	hub gear	https://en.wikipedia.org/wiki/Hub gear	Moyeu à vitesses intégrées	https://fr.wikipedia.org/wiki/Moyeu à vitesses intégrées			Nabenschaltung	https://de.wikipedia.org/wiki/Nabenschaltung			Canvi intern	https://ca.wikipedia.org/wiki/Canvi intern	nábojová převodovka	https://cs.wikipedia.org/wiki/Nábojová převodovka	
Q104481553	https://wikidata.org/wiki/Q104481553	Chainring		https://wikidata.org/wiki/Q49717	https://wikidata.org/wiki/Q2397485			plato		chainring	https://en.wikipedia.org/wiki/Chainring													
Q1934967	https://wikidata.org/wiki/Q1934967	Bicycle_gearing			https://wikidata.org/wiki/Q1392605			Relación de marchas	https://es.wikipedia.org/wiki/Relación de marchas	bicycle gearing	https://en.wikipedia.org/wiki/Bicycle gearing					Gangschaltung	https://de.wikipedia.org/wiki/Gangschaltung			relació de marxes	https://ca.wikipedia.org/wiki/Relació de marxes			
-1	https://wikidata.org/wiki/-1	Cassette_(bicycle_part)																						
Q143698	https://wikidata.org/wiki/Q143698	Cogset#Freewheels		https://wikidata.org/wiki/Q1156860, https://wikidata.org/wiki/Q1780962	https://wikidata.org/wiki/Q30246160					cogset	https://en.wikipedia.org/wiki/Cogset	cassette de pignons	https://fr.wikipedia.org/wiki/Cassette de pignons	pacco pignoni	https://it.wikipedia.org/wiki/Pacco pignoni	Zahnkranzpaket	https://de.wikipedia.org/wiki/Zahnkranzpaket							
Q2094096	https://wikidata.org/wiki/Q2094096	Shaft-driven_bicycle			https://wikidata.org/wiki/Q3407474			Bicicleta con transmisión por eje	https://es.wikipedia.org/wiki/Bicicleta con transmisión por eje	Shaft-driven bicycle	https://en.wikipedia.org/wiki/Shaft-driven bicycle													
Q1156860	https://wikidata.org/wiki/Q1156860	Derailleur			https://wikidata.org/wiki/Q30246160	Desbideragailu	https://eu.wikipedia.org/wiki/Desbideragailu	desviador	https://es.wikipedia.org/wiki/Desviador	derailleur	https://en.wikipedia.org/wiki/Derailleur	dérailleur	https://fr.wikipedia.org/wiki/Dérailleur	Deragliatore	https://it.wikipedia.org/wiki/Deragliatore	Kettenschaltung	https://de.wikipedia.org/wiki/Kettenschaltung			desviador	https://ca.wikipedia.org/wiki/Desviador			
Q33767	https://wikidata.org/wiki/Q33767	Hand		https://wikidata.org/wiki/Q24517852, https://wikidata.org/wiki/Q112826905	https://wikidata.org/wiki/Q26962795, https://wikidata.org/wiki/Q110558047, https://wikidata.org/wiki/Q112826975	esku	https://eu.wikipedia.org/wiki/Esku	mano	https://es.wikipedia.org/wiki/Mano	hand	https://en.wikipedia.org/wiki/Hand	main	https://fr.wikipedia.org/wiki/Main	mano	https://it.wikipedia.org/wiki/Mano	Hand	https://de.wikipedia.org/wiki/Hand	mão	https://pt.wikipedia.org/wiki/Mão	mà	https://ca.wikipedia.org/wiki/Mà	ruka	https://cs.wikipedia.org/wiki/Ruka	
Q786262	https://wikidata.org/wiki/Q786262	Ulnar_tunnel_syndrome			https://wikidata.org/wiki/Q431995			síndrome del canal de Guyon	https://es.wikipedia.org/wiki/Síndrome del canal de Guyon	Guyon's canal syndrome	https://en.wikipedia.org/wiki/Ulnar tunnel syndrome	syndrome du canal de Guyon		Sindrome del canale di Guyon	https://it.wikipedia.org/wiki/Sindrome del canale di Guyon	Loge-de-Guyon-Syndrom	https://de.wikipedia.org/wiki/Loge-de-Guyon-Syndrom			síndrome del canal de Guyon	https://ca.wikipedia.org/wiki/Síndrome del canal de Guyon			
-1	https://wikidata.org/wiki/-1	Stem_(bike)																						
Q750483	https://wikidata.org/wiki/Q750483	Recumbent_bicycle#Steering			https://wikidata.org/wiki/Q11442, https://wikidata.org/wiki/Q63247926			Bicicleta reclinada	https://es.wikipedia.org/wiki/Bicicleta reclinada	recumbent bicycle	https://en.wikipedia.org/wiki/Recumbent bicycle	Vélo couché	https://fr.wikipedia.org/wiki/Vélo couché	Bicicletta reclinata	https://it.wikipedia.org/wiki/Bicicletta reclinata	Liegerad	https://de.wikipedia.org/wiki/Liegerad	Bicicleta reclinada	https://pt.wikipedia.org/wiki/Bicicleta reclinada	Bicicleta reclinada	https://ca.wikipedia.org/wiki/Bicicleta reclinada	lehokolo	https://cs.wikipedia.org/wiki/Lehokolo	
Q1147317	https://wikidata.org/wiki/Q1147317	Bicycle_brake		https://wikidata.org/wiki/Q1780962	https://wikidata.org/wiki/Q1534839, https://wikidata.org/wiki/Q30246160	Balazta (bizikleta)	https://eu.wikipedia.org/wiki/Balazta (bizikleta)	Freno de bicicleta	https://es.wikipedia.org/wiki/Freno de bicicleta	bicycle brake	https://en.wikipedia.org/wiki/Bicycle brake	Frein de bicyclette	https://fr.wikipedia.org/wiki/Frein de bicyclette	Freno	https://it.wikipedia.org/wiki/Freno (bicicletta)	Fahrradbremse	https://de.wikipedia.org/wiki/Fahrradbremse	Freio de bicicleta	https://pt.wikipedia.org/wiki/Freio de bicicleta	fre de bicicleta	https://ca.wikipedia.org/wiki/Fre de bicicleta			
Q949610	https://wikidata.org/wiki/Q949610	Shimano		https://wikidata.org/wiki/Q1969854, https://wikidata.org/wiki/Q69574371, https://wikidata.org/wiki/Q108858585				Shimano	https://es.wikipedia.org/wiki/Shimano	Shimano Kabushiki-kaisha	https://en.wikipedia.org/wiki/Shimano	Shimano	https://fr.wikipedia.org/wiki/Shimano	Shimano	https://it.wikipedia.org/wiki/Shimano	Shimano	https://de.wikipedia.org/wiki/Shimano	Shimano	https://pt.wikipedia.org/wiki/Shimano			Shimano	https://cs.wikipedia.org/wiki/Shimano	
Q223705	https://wikidata.org/wiki/Q223705	Mountain_bike		https://wikidata.org/wiki/Q352222	https://wikidata.org/wiki/Q11442, https://wikidata.org/wiki/Q42889	Mendiko bizikleta	https://eu.wikipedia.org/wiki/Mendiko bizikleta	bicicleta de montaña	https://es.wikipedia.org/wiki/Bicicleta de montaña	mountain bike	https://en.wikipedia.org/wiki/Mountain bike	vélo tout terrain	https://fr.wikipedia.org/wiki/Vélo tout-terrain	mountain bike	https://it.wikipedia.org/wiki/Mountain bike	Mountainbike	https://de.wikipedia.org/wiki/Mountainbike	bicicleta de montanha	https://pt.wikipedia.org/wiki/Bicicleta de montanha	bicicleta tot terreny	https://ca.wikipedia.org/wiki/Bicicleta tot terreny	horské kolo	https://cs.wikipedia.org/wiki/Horské kolo	
-1	https://wikidata.org/wiki/-1	Disc_brakes																						
-1	https://wikidata.org/wiki/-1	Hydraulic																						
Q749459	https://wikidata.org/wiki/Q749459	Track_bicycle			https://wikidata.org/wiki/Q11442			Bicicleta de pista	https://es.wikipedia.org/wiki/Bicicleta de pista	Track bicycle	https://en.wikipedia.org/wiki/Track bicycle	vélo de piste	https://fr.wikipedia.org/wiki/Vélo de piste	Bicicletta da pista	https://it.wikipedia.org/wiki/Bicicletta da pista	Bahnrad	https://de.wikipedia.org/wiki/Bahnrad	Bicicleta de pista	https://pt.wikipedia.org/wiki/Bicicleta de pista	bicicleta de pista				
Q4903805	https://wikidata.org/wiki/Q4903805	Bicycle_suspension		https://wikidata.org/wiki/Q11442	https://wikidata.org/wiki/Q272870, https://wikidata.org/wiki/Q30246160			Suspensión de bicicleta	https://es.wikipedia.org/wiki/Suspensión de bicicleta	bicycle suspension	https://en.wikipedia.org/wiki/Bicycle suspension	cadre suspendu	https://fr.wikipedia.org/wiki/Cadre suspendu			Fahrradfederung	https://de.wikipedia.org/wiki/Fahrradfederung			suspensió de bicicleta				
-1	https://wikidata.org/wiki/-1	Road_bicycles																						
-1	https://wikidata.org/wiki/-1	Slick_tire																						
Q1780962	https://wikidata.org/wiki/Q1780962	Groupset			https://wikidata.org/wiki/Q16887380, https://wikidata.org/wiki/Q30246160					groupset	https://en.wikipedia.org/wiki/Groupset			Gruppo	https://it.wikipedia.org/wiki/Gruppo (ciclismo)	Fahrradkomponenten	https://de.wikipedia.org/wiki/Fahrradkomponenten							
Q1392553	https://wikidata.org/wiki/Q1392553	Luggage_carrier			https://wikidata.org/wiki/Q30246160	Parrila (bizikleta)	https://eu.wikipedia.org/wiki/Parrila (bizikleta)	portaequipajes	https://es.wikipedia.org/wiki/Portaequipajes (bicicleta)	luggage carrier	https://en.wikipedia.org/wiki/Luggage carrier	porte-bagages	https://fr.wikipedia.org/wiki/Porte-bagages			Fahrradgepäckträger	https://de.wikipedia.org/wiki/Fahrradgepäckträger							
Q4385090	https://wikidata.org/wiki/Q4385090	Bottle_cage		https://wikidata.org/wiki/Q11442						bottle cage	https://en.wikipedia.org/wiki/Bottle cage					Fahrradflaschenhalter		Caramanhola	https://pt.wikipedia.org/wiki/Caramanhola					
Q1524253	https://wikidata.org/wiki/Q1524253	Pannier			https://wikidata.org/wiki/Q987767, https://wikidata.org/wiki/Q1323314			alforja	https://es.wikipedia.org/wiki/Alforja (maleta)	pannier	https://en.wikipedia.org/wiki/Pannier			bigoncia		Fahrradtasche		Alforje	https://pt.wikipedia.org/wiki/Alforje	Alforja (sac)	https://ca.wikipedia.org/wiki/Alforja (sac)			
