wikidata	wikidatalink	source_page	instance_of	part_of	subclass_of	eu	eu_wikipedia	es	es_wikipedia	en	en_wikipedia	fr	fr_wikipedia	it	it_wikipedia	de	de_wikipedia	pt	pt_wikipedia	ca	ca_wikipedia	cs	cs_wikipedia
Q1227965	https://wikidata.org/wiki/Q1227965	Lekeitio		https://wikidata.org/wiki/Q107556235, https://wikidata.org/wiki/Q12268492, https://wikidata.org/wiki/Q2074737		Lekeitio	https://eu.wikipedia.org/wiki/Lekeitio	Lequeitio	https://es.wikipedia.org/wiki/Lequeitio	Lekeitio	https://en.wikipedia.org/wiki/Lekeitio	Lekeitio	https://fr.wikipedia.org/wiki/Lekeitio	Lekeitio	https://it.wikipedia.org/wiki/Lekeitio	Lekeitio	https://de.wikipedia.org/wiki/Lekeitio	Lequeitio	https://pt.wikipedia.org/wiki/Lequeitio	Lekeitio	https://ca.wikipedia.org/wiki/Lekeitio			
Q12258200	https://wikidata.org/wiki/Q12258200	Gardata		https://wikidata.org/wiki/Q3257686		Gardata	https://eu.wikipedia.org/wiki/Gardata			Gardata														
Q170351	https://wikidata.org/wiki/Q170351	Gernikako_bonbardaketa		https://wikidata.org/wiki/Q10859, https://wikidata.org/wiki/Q4688003		Gernikako bonbardaketa	https://eu.wikipedia.org/wiki/Gernikako bonbardaketa	Bombardeo de Guernica	https://es.wikipedia.org/wiki/Bombardeo de Guernica	Bombing of Guernica	https://en.wikipedia.org/wiki/Bombing of Guernica	bombardement de Guernica	https://fr.wikipedia.org/wiki/Bombardement de Guernica	bombardamento di Guernica	https://it.wikipedia.org/wiki/Bombardamento di Guernica	Luftangriff auf Gernika	https://de.wikipedia.org/wiki/Luftangriff auf Guernica	Bombardeio de Guernica	https://pt.wikipedia.org/wiki/Bombardeio de Guernica	bombardeig de Guernica	https://ca.wikipedia.org/wiki/Bombardeig de Guernica	Bombardování Guerniky	https://cs.wikipedia.org/wiki/Bombardování Guerniky	
Q3758042	https://wikidata.org/wiki/Q3758042	Batxilergo		https://wikidata.org/wiki/Q1187046, https://wikidata.org/wiki/Q74817647	https://wikidata.org/wiki/Q14623204, https://wikidata.org/wiki/Q189533, https://wikidata.org/wiki/Q1901305	Batxilergo	https://eu.wikipedia.org/wiki/Batxilergo	bachillerato	https://es.wikipedia.org/wiki/Bachillerato en España	baccalaureate	https://en.wikipedia.org/wiki/Spanish Baccalaureate			Bachillerato	https://it.wikipedia.org/wiki/Bachillerato	Bachillerato	https://de.wikipedia.org/wiki/Bachillerato			batxillerat	https://ca.wikipedia.org/wiki/Batxillerat			
Q11190	https://wikidata.org/wiki/Q11190	Medikuntza		https://wikidata.org/wiki/Q864928, https://wikidata.org/wiki/Q2267705, https://wikidata.org/wiki/Q11862829, https://wikidata.org/wiki/Q627436	https://wikidata.org/wiki/Q843601, https://wikidata.org/wiki/Q20532	medikuntza	https://eu.wikipedia.org/wiki/Medikuntza	medicina	https://es.wikipedia.org/wiki/Medicina	medicine	https://en.wikipedia.org/wiki/Medicine	médecine	https://fr.wikipedia.org/wiki/Médecine	medicina	https://it.wikipedia.org/wiki/Medicina	Medizin	https://de.wikipedia.org/wiki/Medizin	medicina	https://pt.wikipedia.org/wiki/Medicina	medicina	https://ca.wikipedia.org/wiki/Medicina	lékařství	https://cs.wikipedia.org/wiki/Lékařství	
Q2807	https://wikidata.org/wiki/Q2807	Madril		https://wikidata.org/wiki/Q111805205, https://wikidata.org/wiki/Q2074737, https://wikidata.org/wiki/Q515, https://wikidata.org/wiki/Q1549591, https://wikidata.org/wiki/Q1637706, https://wikidata.org/wiki/Q5119, https://wikidata.org/wiki/Q486972, https://wikidata.org/wiki/Q51929311		Madril	https://eu.wikipedia.org/wiki/Madril	Madrid	https://es.wikipedia.org/wiki/Madrid	Madrid	https://en.wikipedia.org/wiki/Madrid	Madrid	https://fr.wikipedia.org/wiki/Madrid	Madrid	https://it.wikipedia.org/wiki/Madrid	Madrid	https://de.wikipedia.org/wiki/Madrid	Madrid	https://pt.wikipedia.org/wiki/Madrid	Madrid	https://ca.wikipedia.org/wiki/Madrid	Madrid	https://cs.wikipedia.org/wiki/Madrid	
Q3056032	https://wikidata.org/wiki/Q3056032	Erdara				Erdara	https://eu.wikipedia.org/wiki/Erdara					Erdara	https://fr.wikipedia.org/wiki/Erdara											
Q3111501	https://wikidata.org/wiki/Q3111501	Gaiarre_antzokia		https://wikidata.org/wiki/Q24354, https://wikidata.org/wiki/Q41176		Teatro Gayarre	https://eu.wikipedia.org/wiki/Gaiarre antzokia	Teatro Gayarre	https://es.wikipedia.org/wiki/Teatro Gayarre	Teatro Gayarre		théâtre Gayarre	https://fr.wikipedia.org/wiki/Théâtre Gayarre			Teatro Gayarre		Teatro Gayarre	https://pt.wikipedia.org/wiki/Teatro Gayarre	Teatro Gayarre	https://ca.wikipedia.org/wiki/Teatro Gayarre			
Q449	https://wikidata.org/wiki/Q449	Georges_Brassens		https://wikidata.org/wiki/Q5		Georges Brassens	https://eu.wikipedia.org/wiki/Georges Brassens	Georges Brassens	https://es.wikipedia.org/wiki/Georges Brassens	Georges Brassens	https://en.wikipedia.org/wiki/Georges Brassens	Georges Brassens	https://fr.wikipedia.org/wiki/Georges Brassens	Georges Brassens	https://it.wikipedia.org/wiki/Georges Brassens	Georges Brassens	https://de.wikipedia.org/wiki/Georges Brassens	Georges Brassens	https://pt.wikipedia.org/wiki/Georges Brassens	Georges Brassens	https://ca.wikipedia.org/wiki/Georges Brassens	Georges Brassens	https://cs.wikipedia.org/wiki/Georges Brassens	
Q284017	https://wikidata.org/wiki/Q284017	Atahualpa_Yupanqui		https://wikidata.org/wiki/Q5		Atahualpa Yupanqui	https://eu.wikipedia.org/wiki/Atahualpa Yupanqui	Atahualpa Yupanqui	https://es.wikipedia.org/wiki/Atahualpa Yupanqui	Atahualpa Yupanqui	https://en.wikipedia.org/wiki/Atahualpa Yupanqui	Atahualpa Yupanqui	https://fr.wikipedia.org/wiki/Atahualpa Yupanqui	Atahualpa Yupanqui	https://it.wikipedia.org/wiki/Atahualpa Yupanqui	Atahualpa Yupanqui	https://de.wikipedia.org/wiki/Atahualpa Yupanqui	Atahualpa Yupanqui	https://pt.wikipedia.org/wiki/Atahualpa Yupanqui	Atahualpa Yupanqui	https://ca.wikipedia.org/wiki/Atahualpa Yupanqui	Atahualpa Yupanqui	https://cs.wikipedia.org/wiki/Atahualpa Yupanqui	
